clip,method,a,b,a_std,b_std,chroma,sharp,uciqe,uiqm,secs_per_frame
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,neutral,-0.4207253254635233,0.28302775638204225,0.010465969153132249,0.02552020648858188,1.6548186742084128,44.94475051951856,0.1778776043394386,-0.9766844416891859,0.3010117024607003
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,orig,-62.67500423377668,54.19073486328125,0.30303200677802716,0.1548032804033858,82.89589282828318,5.3041958563845135,0.4259395686990105,-0.9275417334828071,0.034434945662439716
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,rc_gw,-0.31923976414640187,1.0257727394641285,0.01880994984977874,0.04508682335383843,3.269228693465112,7.600384988292201,0.14153456444096643,-0.9191827310280545,0.2269230081006814
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,rc_gw_cl,-0.3270301281566351,1.0354545485805458,0.018628124345033047,0.04528051527098976,3.2774548295518042,45.10571529554268,0.18856308683706358,-0.9618952092046792,0.23881693021946043
ALG_2020-01-27_12-00-40_track_manual_982-1162_20,mlle,0.4,-0.5,0.1,0.1,6.0,3.0,0.175,-0.82,0.578
ALG_SC_11_2024-07-28_12-00-40_track10053_2230-23,mlle,0.1,1.3,0.0,0.0,6.5,2.0,0.259,-0.86,1.56
ATLMAR_2025-09-27_11-00-46_track_manual_70-415_2,mlle,-0.45488186540274783,-0.2214306798474542,0.05964287310491918,0.07460712710267695,4.449059572713129,16.407356420220452,0.2503322013224541,-0.8587212156432285,1.0725730499091175
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,mlle,-0.5889899186261995,-1.3462057038554995,0.0739368773307861,0.04523741779521093,5.050683547192671,4.091866082730847,0.23797470717177643,-0.8444455770325748,0.9301855262957122
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,mlle,-0.7940152593019629,-0.4431424181000525,0.09521662465652848,0.06517101386757825,4.672220135937218,4.768872895129895,0.20120053294938814,-1.0218555599199448,1.1876853510235132
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,mlle,-0.8496393723921343,-1.2764778137207031,0.10186481335317704,0.05982548929468247,5.690138898112557,14.688525782927536,0.2263669748656941,-0.8839058161820956,1.0180797103707118
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,mlle,-0.6991057060134243,0.31608860929247357,0.1251433319726456,0.045138879000610865,4.191152512187689,7.937701247141448,0.23742139477848503,-0.9123053005031077,1.1505127710188734
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,mlle,-0.8202489933497469,0.8402972154214349,0.02967830054998031,0.0213910550940597,3.632432074613974,12.038562196138813,0.23799143906338188,-0.8602874858403458,1.0096165037833118
ALG_2020-01-27_12-00-40_track_manual_982-1162_20,waternet,1.0397463939228997,-42.812507129106365,0.260771015151159,0.2875846292382269,45.03752342599337,6.617906216719575,0.48271626308471244,-1.0246286204739183,0.0
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,waternet,-4.098003474148837,-34.41752832586115,0.16881663636848676,0.20164839233302403,35.587898384441026,82.75559687763999,0.42670555062434234,-0.8454770905064652,0.0
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,waternet,-26.4772114283602,12.250070921132263,0.17463017595391211,0.8684477873749529,30.457843565605057,16.666202923048438,0.359138568391148,-0.7752085391160073,0.0
ALG_2020-01-27_12-00-40_track_manual_982-1162_20,dcc,-5.087504902824026,-32.485910384381405,0.1909703817677326,0.31538877250217245,33.483476795133996,6.691351909429626,0.3221884550269333,-1.0472383826601113,0
ALG_SC_11_2024-07-28_12-00-40_track10053_2230-23,dcc,0.5993835019393706,34.26641480351837,0.17018384442545811,0.2400862678101336,36.89780576464156,2.491702040823588,0.3145019147265513,-0.5944623660464684,0
ATLMAR_2025-09-27_11-00-46_track_manual_70-415_2,dcc,-5.530429182381465,0.6334556053424704,0.14743105795109937,0.4214537258037713,7.94073170629041,30.674788316832117,0.30077739455501895,-0.7676761429601124,0
CYM_Control_S_2026_05-11_17-00_spidercrab0000354,dcc,-4.622844966377799,-33.541550884096644,0.23489878552330462,0.28421731745016776,34.26040598351186,5.652741862347483,0.3760810247020412,-1.014766600560862,0
CYM_Farm_S_2026-04-29_17-00_pollack00003975_trac,dcc,-4.318013615968849,-9.931966060349922,2.5286985050701203,1.6875671963411307,11.99721061482149,19.62315286183469,0.26350055987868615,-1.0936572588064768,0
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,dcc,-5.77907622944225,-31.71938384662975,0.28232302972016415,0.29436362119075693,33.00188112258911,19.195558577276135,0.36219288075912137,-1.0385742227793195,0
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,dcc,-5.7619373160348815,23.596746740206868,0.13873112011567648,0.4730622749296607,26.505624717390035,10.802889727217538,0.27023950669816976,-0.8523789389099495,0
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,dcc,-0.44503042731486575,54.39659935319927,0.42195543732883484,0.4181862810773282,54.92989295637104,8.527667938175084,0.33267615420985097,-0.9250808029887854,0
